agent_utterance,UI3average,UI3average_diff,lenS,lenS_diff,questionmark,sim1,sim2,sim3,0,1,2,3,4,5,6,7,cls,io,na,oa,op,pa,qw,qy,su
 おすすめの便利なきのうとかはありますか？,3.6,0.3999999999999999,21.0,0.0,1,0.4006791040244051,0.01592425523723172,0.3615016306582509,-1.1598845182039255,0.438876864552036,-0.2811719757238145,0.003290122531756481,1.0568321522135,1.0506215645147725,-0.5078411765140096,1.2975437752665313,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、勉強になります・・,4.0,0.3999999999999999,17.0,-4.0,0,0.11225743219339322,0.09993863263172817,-0.0268612555464412,-0.6678062880972329,0.438876864552036,-0.5766973609264344,-0.21011625658687957,-0.9462240507213308,-0.17419581481422028,-0.10744086894337289,-0.662210383740131,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ショッピングで「アマゾン」などはよく利用しますか？,3.0,-1.0,26.0,9.0,1,-0.014007100513922328,0.13427060508097322,-0.060891419777879326,-1.8980018633639648,-1.098431426427232,0.08823475577946027,0.48345447554868765,1.0568321522135,-0.7103933656812894,0.05618032012568804,-0.8339331673870995,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 そうなんですね。,3.8,0.7999999999999998,8.0,-18.0,0,-0.11337436533081745,-0.0268612555464412,0.01592425523723172,-0.9138454031505794,0.8781078048318267,-1.2416294776323291,-0.9570385835021057,-0.9462240507213308,-1.1323684277890644,-0.7117507002007453,-0.4463064297785427,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは少し「学校」について話しましょう！,4.0,0.20000000000000015,25.0,17.0,0,0.0,0.0,0.0,-0.6678062880972329,0.21926139441214082,0.014353409478805312,0.9102672337859598,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 学生時代、一番楽しかった学年はありますか？,5.0,1.0,29.0,4.0,1,0.0,0.060594985544195026,-0.17517619341300758,0.5623892871694991,1.0977232749717223,0.30987879468142515,0.2166965016503925,1.0568321522135,-0.6509105257318976,-0.2949469706767508,-1.4106362160005834,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 その時、どんなことをしたのですか？,5.4,0.4000000000000004,18.0,-11.0,1,0.20057735571756266,0.0,-0.1216945477709211,1.0544675172761924,0.43887686455203656,-0.5028160146257794,-0.5835774200444926,1.0568321522135,0.20086538147754507,-0.5837338617014687,-1.1407574989535652,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 それは楽しい時間でしたね！,4.2,-1.2000000000000002,15.0,-3.0,0,0.09182420334043492,0.1996710895595757,0.0,-0.4217671730438862,-1.3180468965671275,-0.7244600535277443,-0.15676466180722057,-0.9462240507213308,-0.2609679829943334,0.3678695203865053,-0.5266632984155732,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 ほかにエピソードはありますか？,6.0,1.7999999999999998,15.0,0.0,1,0.13001182519756058,0.15084423337411978,0.4163498410507709,1.792584862436231,1.9761851555313037,-0.7244600535277443,0.003290122531756481,1.0568321522135,-0.09879964582008756,0.1351678228834244,1.5743184420768912,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 それはご活躍されたんですね・・,4.0,-2.0,17.0,2.0,0,0.021810606857663173,0.2756033739854687,-0.05918623422321436,-0.6678062880972329,-2.196508777126709,-0.5766973609264344,0.10999331209107452,-0.9462240507213308,-0.5582891559042173,0.7297517479474782,-0.8253284716210076,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 運動会や、学芸会などのイベントで面白かった体験はありますか？,5.6,1.5999999999999996,40.0,23.0,1,0.0019072251054489792,0.3672584006934401,0.1400992522134433,1.3005066323295378,1.7565696853914081,1.1225736039886298,1.230376802463914,1.0568321522135,-0.6428112645334702,1.1665662792501967,0.18030459669453797,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 それはたいへんでしたね。,4.4,-1.1999999999999993,12.0,-28.0,0,0.05596507149469815,0.3262204028214296,0.14087421055429492,-0.1757280579905396,-1.3180468965671266,-0.9461040924297093,-1.4905545312986959,-0.9462240507213308,-0.41324810679183244,0.9709851480245248,0.18421518621142707,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ほかにたいへんだったことはありますか？,4.6,0.1999999999999993,19.0,7.0,1,0.16183960812210302,0.29556254787811,0.003798595739149144,0.07031105706280591,0.21926139441213988,-0.4289346683251245,0.3767512859893696,1.0568321522135,0.036360869074683125,0.8248742687982119,-0.5074948503928163,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 それはたいへんでしたね。,4.0,-0.5999999999999996,12.0,-7.0,0,0.16183960812210302,1.0000000000000002,0.05596507149469815,-0.6678062880972329,-0.6592004861474406,-0.9461040924297093,-0.3701710409258566,-0.9462240507213308,0.036360869074683125,4.1821207454275475,-0.24425273469596825,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 貴重な体験談をありがとうございました・・,4.0,0.0,25.0,13.0,0,-0.07615967873741658,-0.027230307290763416,-0.07615967873741658,-0.6678062880972329,-0.00035407572775476577,0.014353409478805312,0.6968608546673237,-0.9462240507213308,-0.9743317774343526,-0.7135095471566923,-0.9109797520624772,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは「旅行」について話しましょう,4.0,0.0,21.0,-4.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.00035407572775476577,-0.2811719757238145,-0.21011625658687957,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 さいきん旅行には行きましたか？,5.4,1.4000000000000004,17.0,-4.0,1,0.0,0.0,0.0,1.0544675172761924,1.5369542152515134,-0.5766973609264344,-0.21011625658687957,1.0568321522135,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 旅行はどこに行ったことがありますか？,6.0,0.5999999999999996,20.0,3.0,1,0.0,0.0,-0.026251488716297785,1.792584862436231,0.658492334691931,-0.3550533220244695,0.16334490687073352,1.0568321522135,-0.6509105257318976,-0.5837338617014687,-0.6591333825027675,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 すごいですね。,4.4,-1.5999999999999996,7.0,-13.0,0,0.0,0.0,0.0,-0.1757280579905396,-1.7572778368469177,-1.315510823932984,-0.6902806096038107,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 今までいった「旅行」で特におすすめの場所はありますか？,6.2,1.7999999999999998,32.0,25.0,1,0.0,0.36798299383554745,0.0,2.0386239774895776,1.9761851555313037,0.53152283358339,1.337079992023232,1.0568321522135,-0.6509105257318976,1.1700195848148032,-0.5266632984155732,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 その旅先で何が一番楽しかったですか？,5.8,-0.4000000000000004,24.0,-8.0,1,0.34077650183002395,0.0,-0.012993520115295394,1.5465457473828845,-0.439585016007546,-0.059527936821849654,-0.4235226357055156,1.0568321522135,0.7962379470531246,-0.5837338617014687,-0.5922311113828135,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 具体的には教えてもらえますか？,5.8,0.0,18.0,-6.0,1,0.05742937964983655,-0.156830855672426,0.0,1.5465457473828845,-0.00035407572775476577,-0.5028160146257794,-0.3168194461461976,1.0568321522135,-0.407029745786847,-1.3311669177478858,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 すごい！面白い体験をされましたね!,3.8,-2.0,21.0,3.0,0,-0.057502348028507365,0.05783254673898516,0.09032849793513367,-0.9138454031505794,-2.196508777126709,-0.2811719757238145,0.16334490687073352,-0.9462240507213308,-0.8951011746884204,-0.3081123523834722,-0.0708482455531296,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 数年前からスペインの「バルセロナ」は人気の観光スポットですが、ご存知ですか？,4.6,0.7999999999999998,45.0,24.0,1,-0.06479516897408319,-0.06211387852767904,0.121335452873266,0.07031105706280591,0.8781078048318267,1.4919803354919046,1.283728397243573,1.0568321522135,-0.9260710174945093,-0.8797595758492599,0.08561883988847309,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,3.8,-0.7999999999999998,100.0,55.0,0,0.008948000147677545,0.237606077661121,-0.0006306706919438706,-0.9138454031505794,-0.8788159562873363,5.555454382027928,2.9376278354130023,-0.9462240507213308,-0.6129117650231836,0.5486621582016393,-0.5298457845783967,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 旅行に行くときはなにか目的はありますか？,3.2,-0.5999999999999996,24.0,-76.0,1,0.21229304973219146,0.030113250330748968,0.13332424659102896,-1.651962748310618,-0.6592004861474406,-0.059527936821849654,-4.051431080722329,1.0568321522135,0.2506174876522348,-0.4402184888770394,0.14611660933154877,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,4.6,1.3999999999999997,42.0,18.0,0,0.08516105002778805,0.22607823335300184,0.09897948240215408,0.07031105706280591,1.5369542152515128,1.2703362965899396,0.9636188285656188,-0.9462240507213308,-0.2892638663329651,0.4937221282955237,-0.027193706484199266,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 そうなんですね。,4.0,-0.5999999999999996,8.0,-34.0,0,0.020974218814526917,-0.06721785222795063,-0.09376043551891973,-0.6678062880972329,-0.6592004861474406,-1.2416294776323291,-1.81066409997665,-0.9462240507213308,-0.561840978499908,-0.9040843724233646,-0.9997965714071438,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 なるほど、それは面白そうですね。,3.4,-0.6000000000000001,18.0,10.0,0,-0.05331912190714883,0.18729739262773454,0.07791222810095642,-1.405923633257272,-0.6592004861474412,-0.5028160146257794,0.5368060703283466,-0.9462240507213308,-0.8773366009565791,0.308898279856672,-0.13350314207187897,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 貴重な体験談をありがとうございました。,3.6,0.20000000000000015,24.0,6.0,0,-0.03999407394032222,0.05773963201548469,0.013145701749175766,-1.1598845182039255,0.21926139441214082,-0.059527936821849654,0.32339969120971057,-0.9462240507213308,-0.8207501793241433,-0.3085551704465371,-0.46032754752090627,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,4.0,0.3999999999999999,65.0,41.0,1,0.05832153671427144,0.10457594761144057,-0.09995573669336316,-0.6678062880972329,0.438876864552036,2.969607261505004,2.1907055084977762,1.0568321522135,-0.40324109332299457,-0.08534009998260216,-1.031059258121536,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,3.2,-0.7999999999999998,37.0,-28.0,1,0.2249393309899267,0.09093430554405443,0.039651864562857936,-1.651962748310618,-0.8788159562873363,0.9009295650866649,-1.4905545312986959,1.0568321522135,0.3043214446746875,-0.15035418267825934,-0.32657232873297415,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、ありがとうございました。,4.0,0.7999999999999998,17.0,-20.0,0,0.0,0.0,0.0,-0.6678062880972329,0.8781078048318267,-0.5766973609264344,-1.0637417730614238,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 これから本番の収録を開始します。,4.0,0.0,22.0,0.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.00035407572775476577,-0.2072906294231596,0.003290122531756481,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,4.0,0.0,60.0,38.0,0,0.4818299004475866,0.0,0.0,-0.6678062880972329,-0.00035407572775476577,2.6002005300017292,2.030650724158799,-0.9462240507213308,1.395238198814493,-0.5837338617014687,-0.5266632984155732,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 きょうはここまでなにで来られましたか？乗り物は乗りましたか？,4.6,0.5999999999999996,32.0,-28.0,1,0.2726849603053147,0.1553568080293172,0.0,0.07031105706280591,0.658492334691931,0.53152283358339,-1.4905545312986959,1.0568321522135,0.507079012097536,0.15667409759391066,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 ここに来るまで迷いませんでしたか・・,4.4,-0.1999999999999993,19.0,-13.0,0,0.2299433446332571,0.015154598297842119,0.05334292970094945,-0.1757280579905396,-0.2199695458676494,-0.4289346683251245,-0.6902806096038107,-0.9462240507213308,0.3255715915094978,-0.5115092495845084,-0.2574845688087052,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,4.2,-0.20000000000000015,50.0,31.0,0,0.2235985304941079,0.4318222427692689,0.18208372066551,-0.4217671730438862,-0.21996954586765036,1.8613870669951795,1.657189560701186,-0.9462240507213308,0.2986275738255719,1.4742681634612356,0.3921663362822269,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 きょうは来ていただいてありがとうございます！,4.2,0.0,22.0,-28.0,0,0.049674723803122864,-0.009888340934398871,0.05186205352045537,-0.4217671730438862,-0.00035407572775476577,-0.2072906294231596,-1.4905545312986959,-0.9462240507213308,-0.43996082614385656,-0.6308602569005359,-0.26495735613413346,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは「食べ物」について話しましょう！,4.0,-0.20000000000000015,22.0,0.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.21996954586765036,-0.2072906294231596,0.003290122531756481,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 甘いものと、からいものどちらがお好きですか？,5.0,1.0,23.0,1.0,1,0.0,0.028569653486381068,0.4622333982810913,0.5623892871694991,1.0977232749717223,-0.1334092831225046,0.0566417173114155,1.0568321522135,-0.6509105257318976,-0.44757504700931994,1.8058557369788215,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,4.8,-0.20000000000000015,44.0,21.0,1,0.7656774008103159,0.0,0.06122933177608578,0.3163501721161525,-0.21996954586765036,1.4180989891912497,1.1236736129045959,1.0568321522135,2.600630807893676,-0.5837338617014687,-0.21768826021344664,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 具体的には何ですか？,5.4,0.6000000000000005,13.0,-31.0,1,0.1179230733351758,0.045961207865839855,0.0,1.0544675172761924,0.658492334691932,-0.8722227461290543,-1.6506093156376729,1.0568321522135,-0.15013598709238918,-0.36468942744484156,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、普段はどこでスイーツを買いますか？,5.4,0.0,20.0,7.0,1,-0.028743396345880162,0.3672851865949008,0.002492693232193019,1.0544675172761924,-0.00035407572775476577,-0.3550533220244695,0.3767512859893696,1.0568321522135,-0.7729728214043342,1.1666939369620792,-0.5140846867550777,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、その中でもおすすめのスイーツはありますか？,5.2,-0.20000000000000015,24.0,4.0,1,0.18070408080854813,-0.016788641284480238,0.09256441801552863,0.8084284022228457,-0.21996954586765036,-0.059527936821849654,0.2166965016503925,1.0568321522135,0.11647112518530145,-0.6637460851145452,-0.05956536082749954,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 そうですか、とても美味しそうですね・・,4.0,-1.2000000000000002,19.0,-5.0,0,0.05117380530276635,0.0776442339178761,0.07014095971091239,-0.6678062880972329,-1.3180468965671275,-0.4289346683251245,-0.2634678513665386,-0.9462240507213308,-0.43359479594183453,-0.21369273176695594,-0.17271846384729378,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 からい食べものとはどんな食べものが好きですか？,6.0,2.0,23.0,4.0,1,0.0,0.0,0.0,1.792584862436231,2.1958006256711995,-0.1334092831225046,0.2166965016503925,1.0568321522135,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 それは「最近」食べられたんですか？,5.2,-0.7999999999999998,19.0,-4.0,1,0.0,0.04570797401992323,0.09472512399694463,0.8084284022228457,-0.8788159562873363,-0.4289346683251245,-0.21011625658687957,1.0568321522135,-0.6509105257318976,-0.3658963031360843,-0.04866202097736063,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 どこで食べられたんですか・・,5.0,-0.20000000000000015,14.0,-5.0,0,0.8222368403228658,0.0,0.026074889551838662,0.5623892871694991,-0.21996954586765036,-0.7983413998283994,-0.2634678513665386,-0.9462240507213308,2.840817282232771,-0.5837338617014687,-0.39508436783279344,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 お友達とランチに行ったりしますか？,5.6,0.5999999999999996,19.0,5.0,1,0.016612468596852118,0.018268712787314772,0.0,1.3005066323295378,0.658492334691931,-0.4289346683251245,0.2700480964300515,1.0568321522135,-0.5803636763158689,-0.49666783269772785,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 どんなところに行きますか？和食ですか洋食ですか？,4.6,-1.0,29.0,10.0,1,0.004507914764086312,0.07143289988656111,0.13868172711773452,0.07031105706280591,-1.098431426427232,0.30987879468142515,0.5368060703283466,1.0568321522135,-0.6317671225592618,-0.24329504667651575,0.17315149118293816,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 たくさんおしゃべりをすると、楽しくて、ストレスが発散できるようですね。,4.4,-0.1999999999999993,38.0,9.0,0,0.022772142203130598,0.580054269527682,0.04539486503658136,-0.1757280579905396,-0.2199695458676494,0.9748109113873199,0.48345447554868765,-0.9462240507213308,-0.5542058802110592,2.18072045111189,-0.2975920387429964,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 なるほど。,4.0,-0.4000000000000004,5.0,-33.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.439585016007546,-1.463273516534294,-1.757312505196991,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ありがとうございます。,4.2,0.20000000000000015,11.0,6.0,0,0.0,0.0,0.0,-0.4217671730438862,0.21926139441214082,-1.0199854387303642,0.32339969120971057,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,-0.20000000000000015,31.0,20.0,0,0.0,0.0,0.2915652712777857,-0.6678062880972329,-0.21996954586765036,0.4576414872827351,1.0703220181249369,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,0.9446313934963202,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
