name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label,agent_utterance,dialogue_act,general,context,questionmark,default,はじめに乗り物,はじめの雑談,アニメ・漫画,エスエヌエス,ゲーム,スポーツ,ドラマ,休日の過ごしかた,学校,旅行,映画,最後の質問,本,音楽,食事,lenS_diff,UI3average,UI3average_diff,sim1,sim2,sim3
1902F2001_069,1510.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,3.8,1.0,-0.05265311171568307,0.006898255303290913,-0.0696615334734928
1902F2001_070,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, ありがとうございました・・,oa,2.0,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0
1902F2001_071,488.0,42.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,qy,1.0,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.8,1.0,0.0,0.33325503763732756,0.6143512893630432
1902F2001_072,1777.0,30.0,45.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 「エスエヌエス」を利用して、何か面白かったことはありますか・・,qy,1.0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,5.2,0.40000000000000036,0.5295215054819171,0.0,-0.02680497303539806
1902F2001_073,1327.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そういうふうに利用されているのですね。,oa,1.1176470588235294,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,-1.2000000000000002,0.31817410853197875,0.41137955794501907,0.0
1902F2001_074,165.0,22.0,25.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 具体的になんのために利用していますか？,qw,1.0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,1.0,0.36722983939722037,0.4309219964201339,0.4219894994203623
1902F2001_075,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, なるほど、勉強になります・・,oa,1.3333333333333333,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.2,-0.7999999999999998,0.08578930329008806,0.14865913183659202,0.1272226214800507
1902F2001_076,4714.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,qy,1.25,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.6,-0.6000000000000001,0.1394748183288779,0.6946825130642384,0.46154959431216674
1902F2001_077,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,4.0,0.3999999999999999,-0.0978145695458621,-0.0268612555464412,-0.15175974329993677
1902F2001_078,3712.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, これは「おすすめ」というものはありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,-0.7999999999999998,-0.054475278307800544,0.2132525059096992,0.09993863263172817
1902F2001_079,6446.0,21.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6, おすすめの便利なきのうとかはありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.3999999999999999,0.4006791040244051,0.01592425523723172,0.36150163065825086
1902F2001_080,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、勉強になります・・,oa,1.3333333333333333,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.3999999999999999,0.11225743219339322,0.09993863263172817,-0.0268612555464412
1902F2001_081,788.0,26.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0, ショッピングで「アマゾン」などはよく利用しますか？,qy,1.0,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,-1.0,-0.014007100513922328,0.13427060508097322,-0.060891419777879326
1902F2001_082,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,3.8,0.7999999999999998,-0.11337436533081743,-0.0268612555464412,0.01592425523723172
1902F2001_083,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「学校」について話しましょう！,op,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.20000000000000018,0.0,0.0,0.0
1902F2001_084,4231.0,29.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, 学生時代、一番楽しかった学年はありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.06059498554419502,-0.17517619341300758
1902F2001_085,598.0,18.0,39.0,-21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, その時、どんなことをしたのですか？,qw,1.0769230769230769,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,5.4,0.40000000000000036,0.20057735571756263,0.0,-0.1216945477709211
1902F2001_086,6000.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2, それは楽しい時間でしたね！,pa,1.0909090909090908,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.2,-1.2000000000000002,0.09182420334043492,0.19967108955957572,0.0
1902F2001_087,2190.0,15.0,59.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0, ほかにエピソードはありますか？,qy,1.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.7999999999999998,0.13001182519756058,0.15084423337411978,0.4163498410507709
1902F2001_088,3187.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, それはご活躍されたんですね・・,oa,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-2.0,0.021810606857663173,0.2756033739854687,-0.05918623422321436
1902F2001_089,2064.0,40.0,45.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, 運動会や、学芸会などのイベントで面白かった体験はありますか？,qy,1.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.6,1.5999999999999996,0.0019072251054489792,0.36725840069344007,0.1400992522134433
1902F2001_090,6000.0,12.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, それはたいへんでしたね。,oa,1.3333333333333333,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.4,-1.1999999999999993,0.05596507149469815,0.3262204028214296,0.14087421055429492
1902F2001_091,4221.0,19.0,46.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, ほかにたいへんだったことはありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.6,0.1999999999999993,0.16183960812210302,0.29556254787811,0.0037985957391491443
1902F2001_092,6000.0,12.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, それはたいへんでしたね。,oa,1.3333333333333333,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,4.0,-0.5999999999999996,0.16183960812210302,1.0000000000000002,0.05596507149469815
1902F2001_093,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, 貴重な体験談をありがとうございました・・,oa,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,-0.07615967873741658,-0.027230307290763416,-0.07615967873741658
1902F2001_094,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「旅行」について話しましょう,op,1.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0
1902F2001_095,3007.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, さいきん旅行には行きましたか？,qy,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.4,1.4000000000000004,0.0,0.0,0.0
1902F2001_096,6125.0,20.0,40.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.5999999999999996,0.0,0.0,-0.026251488716297785
1902F2001_097,6000.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4, すごいですね。,pa,1.2857142857142858,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,4.4,-1.5999999999999996,0.0,0.0,0.0
1902F2001_098,41.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,6.2,1.7999999999999998,0.0,0.36798299383554745,0.0
1902F2001_099,1375.0,24.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,5.8,-0.40000000000000036,0.34077650183002395,0.0,-0.012993520115295396
1902F2001_100,210.0,18.0,57.0,-39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, 具体的には教えてもらえますか？,qw,1.0833333333333333,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.8,0.0,0.05742937964983655,-0.156830855672426,0.0
1902F2001_101,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8, すごい！面白い体験をされましたね!,pa,1.25,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,-2.0,-0.057502348028507365,0.057832546738985156,0.09032849793513369
1902F2001_102,6000.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, 数年前からスペインの「バルセロナ」は人気の観光スポットですが、ご存知ですか？,qy,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.6,0.7999999999999998,-0.06479516897408319,-0.062113878527679044,0.12133545287326601
1902F2001_103,6000.0,100.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8, 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,io,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,3.8,-0.7999999999999998,0.008948000147677545,0.237606077661121,-0.0006306706919438706
1902F2001_104,3809.0,24.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-76.0,3.2,-0.5999999999999996,0.21229304973219143,0.03011325033074897,0.13332424659102896
1902F2001_105,885.0,42.0,18.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,oa,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.6,1.3999999999999995,0.08516105002778805,0.22607823335300184,0.09897948240215407
1902F2001_106,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,4.0,-0.5999999999999996,0.02097421881452692,-0.06721785222795063,-0.09376043551891973
1902F2001_107,6000.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.4,-0.6000000000000001,-0.05331912190714883,0.18729739262773457,0.07791222810095642
1902F2001_108,6000.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,0.20000000000000018,-0.03999407394032222,0.05773963201548469,0.013145701749175766
1902F2001_109,5085.0,65.0,17.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,qw,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,4.0,0.3999999999999999,0.058321536714271434,0.10457594761144055,-0.09995573669336316
1902F2001_110,5054.0,37.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,qw,1.0344827586206897,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.0,3.2,-0.7999999999999998,0.2249393309899267,0.09093430554405443,0.039651864562857936
1902F2001_111,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、ありがとうございました。,oa,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-20.0,4.0,0.7999999999999998,0.0,0.0,0.0
1902F2002_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, これから本番の収録を開始します。,oa,1.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1902F2002_002,1373.0,60.0,7.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,oa,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,0.0,0.4818299004475866,0.0,0.0
1902F2002_003,488.0,32.0,33.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,qy,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.6,0.5999999999999996,0.2726849603053147,0.1553568080293172,0.0
1902F2002_004,510.0,19.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, ここに来るまで迷いませんでしたか・・,qy,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,4.4,-0.1999999999999993,0.2299433446332571,0.015154598297842119,0.05334292970094945
1902F2002_005,2642.0,50.0,7.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,oa,1.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.2,-0.20000000000000018,0.2235985304941079,0.4318222427692689,0.18208372066550996
1902F2002_006,2135.0,22.0,5.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, きょうは来ていただいてありがとうございます！,oa,1.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.2,0.0,0.049674723803122864,-0.009888340934398871,0.051862053520455365
1902F2002_007,1014.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「食べ物」について話しましょう！,op,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-0.20000000000000018,0.0,0.0,0.0
1902F2002_008,1068.0,23.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 甘いものと、からいものどちらがお好きですか？,qw,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.028569653486381068,0.4622333982810913
1902F2002_009,1081.0,44.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,qw,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,4.8,-0.20000000000000018,0.765677400810316,0.0,0.061229331776085784
1902F2002_010,3155.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, 具体的には何ですか？,qw,1.0,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,5.4,0.6000000000000005,0.11792307333517581,0.045961207865839855,0.0
1902F2002_011,2058.0,20.0,32.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, なるほど、普段はどこでスイーツを買いますか？,qw,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.4,0.0,-0.02874339634588016,0.36728518659490084,0.002492693232193019
1902F2002_012,2067.0,24.0,36.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, なるほど、その中でもおすすめのスイーツはありますか？,qy,1.0526315789473684,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.2,-0.20000000000000018,0.18070408080854813,-0.016788641284480238,0.09256441801552862
1902F2002_013,6000.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0, そうですか、とても美味しそうですね・・,pa,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,4.0,-1.2000000000000002,0.05117380530276635,0.0776442339178761,0.07014095971091239
1902F2002_014,1104.0,23.0,30.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, からい食べものとはどんな食べものが好きですか？,qw,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0
1902F2002_015,1052.0,19.0,25.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, それは「最近」食べられたんですか？,qy,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,5.2,-0.7999999999999998,0.0,0.04570797401992323,0.09472512399694463
1902F2002_016,4072.0,14.0,15.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, どこで食べられたんですか・・,qw,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,5.0,-0.20000000000000018,0.8222368403228658,0.0,0.026074889551838662
1902F2002_017,1068.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, お友達とランチに行ったりしますか？,qy,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.6,0.5999999999999996,0.016612468596852118,0.018268712787314775,0.0
1902F2002_018,998.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6, どんなところに行きますか？和食ですか洋食ですか？,qw,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.6,-1.0,0.004507914764086312,0.07143289988656111,0.13868172711773452
1902F2002_019,238.0,38.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, たくさんおしゃべりをすると、楽しくて、ストレスが発散できるようですね。,oa,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.4,-0.1999999999999993,0.022772142203130594,0.580054269527682,0.04539486503658136
1902F2002_020,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,4.0,-0.40000000000000036,0.0,0.0,0.0
1902F2002_021,816.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, ありがとうございます。,oa,1.5,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,0.20000000000000018,0.0,0.0,0.0
1902F2002_022,110.0,31.0,13.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, 次に「お休みの日の過ごし方」についてお話ししましょう！,op,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,-0.20000000000000018,0.0,0.0,0.29156527127778575
1902F2002_023,228.0,39.0,46.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.2,1.2000000000000002,0.3357731534336086,0.0,0.0
1902F2002_024,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,4.0,-1.2000000000000002,-0.039838596413494874,0.005335495796417717,0.0
1902F2002_025,2059.0,48.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,qw,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.2,1.2000000000000002,0.05462349758941615,0.3560070894972734,0.3878149314934572
1902F2002_026,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「映画」について話しましょう,op,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25.0,4.0,-1.2000000000000002,0.0,0.0,0.0
