name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label,agent_utterance,dialogue_act,default,はじめに乗り物,はじめの雑談,アニメ・漫画,エスエヌエス,ゲーム,スポーツ,ドラマ,休日の過ごしかた,学校,旅行,映画,最後の質問,本,音楽,食事,lenS_diff,UI3average,UI3average_diff,questionmark,sim1,sim2,sim3
1902F2001_072,1777.0,30.0,45.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 「エスエヌエス」を利用して、何か面白かったことはありますか・・,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,5.2,0.40000000000000036,0,0.5295215054819169,0.0,-0.026804973035398028
1902F2001_073,1327.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そういうふうに利用されているのですね。,oa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,-1.2000000000000002,0,0.31817410853197853,0.411379557945019,0.0
1902F2001_074,165.0,22.0,25.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 具体的になんのために利用していますか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,1.0,1,0.36722983939722004,0.4309219964201337,0.4219894994203623
1902F2001_075,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, なるほど、勉強になります・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.2,-0.7999999999999998,0,0.08578930329008805,0.148659131836592,0.12722262148005067
1902F2001_076,4714.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.6,-0.6000000000000001,1,0.1394748183288779,0.6946825130642382,0.46154959431216663
1902F2001_077,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,4.0,0.3999999999999999,0,-0.09781456954586211,-0.026861255546441202,-0.1517597432999367
1902F2001_078,3712.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, これは「おすすめ」というものはありますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,-0.7999999999999998,1,-0.054475278307800544,0.2132525059096991,0.09993863263172816
1902F2001_079,6446.0,21.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6, おすすめの便利なきのうとかはありますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.3999999999999999,1,0.4006791040244052,0.0159242552372317,0.36150163065825086
1902F2001_080,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、勉強になります・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.3999999999999999,0,0.11225743219339326,0.09993863263172816,-0.026861255546441202
1902F2001_081,788.0,26.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0, ショッピングで「アマゾン」などはよく利用しますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,-1.0,1,-0.014007100513922325,0.13427060508097322,-0.0608914197778793
1902F2001_082,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,3.8,0.7999999999999998,0,-0.11337436533081743,-0.026861255546441202,0.0159242552372317
1902F2001_083,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「学校」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.20000000000000018,0,0.0,0.0,0.0
1902F2001_084,4231.0,29.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, 学生時代、一番楽しかった学年はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1,0.0,0.060594985544195054,-0.17517619341300758
1902F2001_085,598.0,18.0,39.0,-21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, その時、どんなことをしたのですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,5.4,0.40000000000000036,1,0.20057735571756255,0.0,-0.12169454777092108
1902F2001_086,6000.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2, それは楽しい時間でしたね！,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.2,-1.2000000000000002,0,0.09182420334043491,0.1996710895595757,0.0
1902F2001_087,2190.0,15.0,59.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0, ほかにエピソードはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.7999999999999998,1,0.1300118251975605,0.15084423337411973,0.4163498410507706
1902F2001_088,3187.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, それはご活躍されたんですね・・,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-2.0,0,0.021810606857663214,0.2756033739854686,-0.05918623422321441
1902F2001_089,2064.0,40.0,45.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, 運動会や、学芸会などのイベントで面白かった体験はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.6,1.5999999999999996,1,0.0019072251054490022,0.3672584006934399,0.14009925221344335
1902F2001_090,6000.0,12.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, それはたいへんでしたね。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.4,-1.1999999999999993,0,0.05596507149469816,0.3262204028214297,0.1408742105542949
1902F2001_091,4221.0,19.0,46.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, ほかにたいへんだったことはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.6,0.1999999999999993,1,0.161839608122103,0.2955625478781098,0.0037985957391491526
1902F2001_092,6000.0,12.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, それはたいへんでしたね。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,4.0,-0.5999999999999996,0,0.161839608122103,1.0,0.05596507149469816
1902F2001_093,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, 貴重な体験談をありがとうございました・・,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0,-0.07615967873741658,-0.02723030729076338,-0.07615967873741658
1902F2001_094,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「旅行」について話しましょう,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,0,0.0,0.0,0.0
1902F2001_095,3007.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, さいきん旅行には行きましたか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.4,1.4000000000000004,1,0.0,0.0,0.0
1902F2001_096,6125.0,20.0,40.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, 旅行はどこに行ったことがありますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.5999999999999996,1,0.0,0.0,-0.026251488716297785
1902F2001_097,6000.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4, すごいですね。,pa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,4.4,-1.5999999999999996,0,0.0,0.0,0.0
1902F2001_098,41.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,6.2,1.7999999999999998,1,0.0,0.3679829938355474,0.0
1902F2001_099,1375.0,24.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, その旅先で何が一番楽しかったですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,5.8,-0.40000000000000036,1,0.3407765018300239,0.0,-0.012993520115295398
1902F2001_100,210.0,18.0,57.0,-39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, 具体的には教えてもらえますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.8,0.0,1,0.05742937964983655,-0.15683085567242597,0.0
1902F2001_101,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8, すごい！面白い体験をされましたね!,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,-2.0,0,-0.05750234802850737,0.05783254673898517,0.09032849793513367
1902F2001_102,6000.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, 数年前からスペインの「バルセロナ」は人気の観光スポットですが、ご存知ですか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.6,0.7999999999999998,1,-0.06479516897408318,-0.06211387852767908,0.121335452873266
1902F2001_103,6000.0,100.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8, 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,3.8,-0.7999999999999998,0,0.008948000147677538,0.237606077661121,-0.0006306706919438913
1902F2001_104,3809.0,24.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, 旅行に行くときはなにか目的はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-76.0,3.2,-0.5999999999999996,1,0.2122930497321914,0.030113250330748947,0.133324246591029
1902F2001_105,885.0,42.0,18.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.6,1.3999999999999995,0,0.08516105002778807,0.22607823335300178,0.0989794824021541
1902F2001_106,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,4.0,-0.5999999999999996,0,0.020974218814526897,-0.06721785222795065,-0.09376043551891972
1902F2001_107,6000.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4, なるほど、それは面白そうですね。,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.4,-0.6000000000000001,0,-0.053319121907148825,0.1872973926277345,0.07791222810095644
1902F2001_108,6000.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6, 貴重な体験談をありがとうございました。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,0.20000000000000018,0,-0.03999407394032219,0.0577396320154847,0.013145701749175752
1902F2001_109,5085.0,65.0,17.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,4.0,0.3999999999999999,1,0.05832153671427141,0.10457594761144054,-0.09995573669336322
1902F2001_110,5054.0,37.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.0,3.2,-0.7999999999999998,1,0.2249393309899268,0.0909343055440544,0.03965186456285794
1902F2001_111,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、ありがとうございました。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-20.0,4.0,0.7999999999999998,0,0.0,0.0,0.0
1902F2002_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, これから本番の収録を開始します。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
1902F2002_002,1373.0,60.0,7.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,0.0,0,0.48182990044758656,0.0,0.0
1902F2002_003,488.0,32.0,33.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.6,0.5999999999999996,1,0.2726849603053146,0.1553568080293172,0.0
1902F2002_004,510.0,19.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, ここに来るまで迷いませんでしたか・・,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,4.4,-0.1999999999999993,0,0.22994334463325716,0.01515459829784214,0.053342929700949455
1902F2002_005,2642.0,50.0,7.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.2,-0.20000000000000018,0,0.223598530494108,0.4318222427692689,0.18208372066551004
1902F2002_006,2135.0,22.0,5.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, きょうは来ていただいてありがとうございます！,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,4.2,0.0,0,0.0496747238031229,-0.009888340934398865,0.05186205352045535
1902F2002_007,1014.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「食べ物」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-0.20000000000000018,0,0.0,0.0,0.0
1902F2002_008,1068.0,23.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 甘いものと、からいものどちらがお好きですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1,0.0,0.02856965348638104,0.4622333982810914
1902F2002_009,1081.0,44.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,4.8,-0.20000000000000018,1,0.765677400810316,0.0,0.06122933177608575
1902F2002_010,3155.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, 具体的には何ですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,5.4,0.6000000000000005,1,0.11792307333517581,0.04596120786583987,0.0
1902F2002_011,2058.0,20.0,32.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, なるほど、普段はどこでスイーツを買いますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.4,0.0,1,-0.028743396345880145,0.36728518659490095,0.0024926932321930433
1902F2002_012,2067.0,24.0,36.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, なるほど、その中でもおすすめのスイーツはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.2,-0.20000000000000018,1,0.1807040808085481,-0.01678864128448023,0.09256441801552859
1902F2002_013,6000.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0, そうですか、とても美味しそうですね・・,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,4.0,-1.2000000000000002,0,0.05117380530276638,0.07764423391787612,0.07014095971091239
1902F2002_014,1104.0,23.0,30.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, からい食べものとはどんな食べものが好きですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,1,0.0,0.0,0.0
1902F2002_015,1052.0,19.0,25.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, それは「最近」食べられたんですか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,5.2,-0.7999999999999998,1,0.0,0.04570797401992324,0.09472512399694459
1902F2002_016,4072.0,14.0,15.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, どこで食べられたんですか・・,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,5.0,-0.20000000000000018,0,0.8222368403228654,0.0,0.026074889551838683
1902F2002_017,1068.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, お友達とランチに行ったりしますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.6,0.5999999999999996,1,0.016612468596852115,0.018268712787314775,0.0
1902F2002_018,998.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6, どんなところに行きますか？和食ですか洋食ですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.6,-1.0,1,0.004507914764086313,0.0714328998865611,0.1386817271177345
1902F2002_019,238.0,38.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, たくさんおしゃべりをすると、楽しくて、ストレスが発散できるようですね。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.4,-0.1999999999999993,0,0.022772142203130605,0.5800542695276819,0.04539486503658137
1902F2002_020,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,4.0,-0.40000000000000036,0,0.0,0.0,0.0
1902F2002_021,816.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, ありがとうございます。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,0.20000000000000018,0,0.0,0.0,0.0
1902F2002_022,110.0,31.0,13.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, 次に「お休みの日の過ごし方」についてお話ししましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,-0.20000000000000018,0,0.0,0.0,0.2915652712777858
1902F2002_023,228.0,39.0,46.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.2,1.2000000000000002,1,0.33577315343360853,0.0,0.0
1902F2002_024,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,4.0,-1.2000000000000002,0,-0.03983859641349489,0.005335495796417718,0.0
1902F2002_025,2059.0,48.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.2,1.2000000000000002,1,0.054623497589416155,0.35600708949727333,0.38781493149345714
1902F2002_026,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「映画」について話しましょう,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25.0,4.0,-1.2000000000000002,0,0.0,0.0,0.0
1902F2002_027,1011.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, 最近映画は見ましたか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.0,5.0,1.0,1,0.0,0.34273336580760344,0.1374949207889669
1902F2002_028,3489.0,22.0,24.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, それは一体どういった内容なんですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.2,0.20000000000000018,1,0.13073490247840483,0.0,0.10252250327495371
1902F2002_029,1671.0,20.0,30.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, それのどういったところが好きなんですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,5.6,0.39999999999999947,1,0.9999999999999999,0.13073490247840483,0.0
1902F2002_030,3502.0,30.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4, なるほど、それは面白そうですね！私も観てみたいです！,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4.4,-1.1999999999999993,0,0.26507023356563864,0.26507023356563864,0.1561223329052762
1902F2002_031,6000.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, ありがとうございます。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,4.2,-0.20000000000000018,0,0.0,0.0,0.0
1902F2002_032,8560.0,21.0,66.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, では，もう一度見たい映画はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.6,1.3999999999999995,1,0.0,0.16730676739512085,0.16276485367786797
